	word	piantadosi	piantadosi_buggy	cch	cch_buggy	zipf	length	only_lowercase_letters
65306	abort	5.281562054529786	5.2733736	5.281562054529786	5.2733736	0.0	5	True
65307	aborted	11.255480949611714	11.026387999999999	11.587183724030432	11.347726090258629	1.0986122886681098	7	True
65308	abortion	3.218340828704337	3.069084606666667	5.362642822676877	5.4137584682721345	1.791759469228055	8	True
65310	abound	3.770115815103054	3.7535956	3.770115815103054	3.7535956	0.0	6	True
65311	abounds	11.791518984129652	11.905331	11.791518984129652	11.905331	0.0	7	True
65313	about	2.6338374302589234	2.7322881638894607	4.20948005827754	4.257538192513937	6.704414354964107	5	True
65317	above	3.0095272663747616	3.0022115106616543	4.884867589222556	4.907701308774125	4.890349128221754	5	True
65326	abridged	9.003768380993279	8.7162075	9.003768380993279	8.7162075	0.0	8	True
65327	abridgment	3.776908398605883	3.7492445	3.7769083986058836	3.7492445	0.0	10	True
65328	abroad	3.812154949590978	3.383296116111111	4.9793889217929275	4.68008100814762	2.8903717578961645	6	True
65331	abrogate	8.619855361059308	8.839271	8.619855361059308	8.839271	0.0	8	True
65332	abrupt	1.2357648173929192	1.2324262	1.6068786845453342	1.6020897270876342	0.6931471805599453	6	True
65333	abruptly	9.599044474889524	9.68289	9.599044474889524	9.68289	0.0	8	True
65334	absence	3.3696898122394603	3.222844004312903	5.7021323802849615	5.773634681648243	3.4339872044851463	7	True
65337	absences	2.776483099005418	2.5527775	2.776483099005418	2.5527775	0.0	8	True
65338	absent	4.45178317385892	4.302889640142857	7.288344121392178	7.518480981442218	2.6390573296152584	6	True
65341	absolute	5.550643403912545	5.548850204	8.463618933571283	8.437086454562621	1.6094379124341003	8	True
65343	absolutely	6.905482905619364	6.905240655555556	7.861366729258345	7.861558973345189	2.1972245773362196	10	True
65344	absolutism	11.101782736252062	12.59865	11.101782736252062	12.59865	0.0	10	True
65346	absolved	8.65675178845413	8.31433	8.65675178845413	8.31433	0.0	8	True
65347	absorb	3.5589843965834005	3.558339712	4.825132932348948	4.824966220178013	1.6094379124341003	6	True
65348	absorbed	3.420344411631093	3.446308422666667	5.494714467430289	5.586528446302389	3.044522437723423	8	True
65349	absorbing	3.9870067910815123	3.98290105	5.796299868870156	5.801984030738772	1.3862943611198906	9	True
65350	absorbs	5.465765798595385	5.55473785	5.6032513826845385	5.668632520193089	0.6931471805599453	7	True
65351	absorption	7.356164641678334	7.3505905	8.440222116259017	8.433671193864017	0.6931471805599453	10	True
65353	abstain	1.0726237585477065	1.072754615	1.812575111956746	1.8128409529422282	1.791759469228055	7	True
65354	abstained	4.885667016147636	4.8165812	4.885667016147636	4.8165812	0.0	9	True
65357	abstention	7.381421876576496	7.05274	7.703767662758208	7.261277754475566	0.6931471805599453	10	True
65358	abstentions	3.0736214295902755	2.1168838	3.0736214295902755	2.1168838	0.0	11	True
65361	abstinence	3.338895417827492	3.3316301733333336	5.863462086904761	5.889469898208694	1.0986122886681098	10	True
65362	abstract	6.564927460160106	6.250429937499999	9.252703946756368	9.011938642882875	2.4849066497880004	8	True
65365	abstracted	12.13309454638511	12.07488	12.611137693634404	12.569589378097007	0.6931471805599453	10	True
65366	abstraction	7.712879206985235	7.60658058	13.91410252644466	13.941860188085096	0.6931471805599453	11	True
65369	absurd	4.838868893682957	4.5623743333333335	6.939713051495822	6.71597066664908	1.0986122886681098	6	True
65371	absurdes	12.193372581270523	11.238355	12.193372581270523	11.238355	0.0	8	True
65372	absurdist	6.831882070051506	6.816403	6.831882070051507	6.816403	0.0	9	True
65373	abundance	3.6428291164775146	3.544691055	6.607915145708933	6.68985562603514	2.302585092994046	9	True
65375	abundant	4.540247455743763	4.484399295	6.9063455981782536	6.840992385449506	1.791759469228055	8	True
65377	abuse	1.9137810547794547	1.7835075193571428	4.4061110964982015	4.62585095538256	2.6390573296152584	5	True
65381	abused	6.493715910367125	6.371373458333333	7.7210400201318405	7.822662371235306	1.791759469228055	6	True
65384	abuses	4.926379177020863	4.697137475	7.269753425266543	7.424081538693408	2.0794415416798357	6	True
65390	abysmal	12.607444470049812	12.606517	12.607444470049812	12.606517	0.0	7	True
65391	abyss	1.5074076901655644	1.5051184	1.5074076901655644	1.5051184	0.0	5	True
65393	ac	5.239719936391339	5.3581142	5.239719936391339	5.3581142	0.0	2	True
65394	acacia	5.257989212870598	5.27362	5.257989212870598	5.27362	0.0	6	True
65395	academia	2.641268067061901	2.3640207	3.3155750830300845	2.84493141210096	0.6931471805599453	8	True
65397	academic	3.5478682917995683	3.609069469125	4.707740091330355	4.717909930701967	4.382026634673881	8	True
65401	academicians	10.96431571803987	10.938164	10.96431571803987	10.938164	0.0	12	True
65402	academics	5.312319568668802	4.9554081	6.87270847767286	6.554622483302675	1.791759469228055	9	True
65405	academies	4.99383096517995	4.7153182199999994	7.7679151142695115	7.655830558025253	1.6094379124341003	9	True
65406	academy	3.778277062345296	3.2187621341111115	6.414941994029656	5.361465617696827	2.1972245773362196	7	True
65410	accanto	3.8737714929739013	3.8569152315	7.5929931138867	7.677823966839739	0.6931471805599453	7	True
65412	accelerate	5.88661899998624	5.886565425	6.076494598184592	6.07634376438627	1.3862943611198906	10	True
65413	accelerated	5.8786797372449655	5.87311605	7.296485320614602	7.285654300330709	0.6931471805599453	11	True
65414	accelerating	5.454589427623432	5.45437785	6.2534225132295775	6.2532636018048	0.6931471805599453	12	True
65415	acceleration	7.329173835052643	6.64006315	8.800961157387775	9.017727704838824	0.6931471805599453	12	True
65419	accept	3.720271753429967	3.7053303238095237	4.289763401161794	4.29019331448761	3.044522437723423	6	True
65422	acceptable	5.170634411959327	5.05654835	5.5989354214692115	5.519902772747215	2.0794415416798357	10	True
65424	acceptance	5.469471451467304	5.46545825882353	6.556722553067765	6.550511706341604	2.833213344056216	10	True
65426	accepted	4.430764873197876	4.367439101409876	6.026628445641316	6.071891298813736	4.394449154672439	8	True
65429	accepting	6.798750866333851	6.829518233333333	7.304265111127458	7.336048187155992	2.1972245773362196	9	True
65430	accepts	4.520402866386576	4.5570457375	5.676476312283425	5.7312684979201665	2.772588722239781	7	True
65433	access	3.570382337314719	3.5629600708	5.627831825206188	5.597352423117987	4.465908118654584	6	True
65436	accessed	2.6614771167878644	2.6337611566666665	4.171075474240611	4.177447531700018	2.4849066497880004	8	True
65437	accessibility	6.313238868955523	6.1959634999999995	7.365626266330027	7.205154335896186	1.3862943611198906	13	True
65438	accessible	4.819954906191124	4.818071608	6.385674844115263	6.3783261985680655	3.2188758248682006	10	True
65440	accessing	5.988695605745306	6.063358	6.383472362651014	6.502188161339661	1.0986122886681098	9	True
65441	accession	3.564041367188717	3.604868176666667	6.111904196902563	6.22769835100146	1.0986122886681098	9	True
65443	accessories	3.6333249422411122	3.165589033333333	4.857351493923566	3.910288808339167	1.0986122886681098	11	True
65445	accessorise	7.20380204526009	7.1959443	7.20380204526009	7.1959443	0.0	11	True
65446	accessory	16.732448074850254	16.73213	16.732448074850254	16.73213	0.0	9	True
65447	accident	1.6371375794322895	1.1451342403214286	2.783702941045195	3.080663458981091	3.332204510175204	8	True
65454	accidental	4.6176540122057	4.7090721	7.122943512101479	7.359721849199349	1.0986122886681098	10	True
65455	accidentally	5.463629283942282	5.477664054545454	6.316766583251201	6.3206767718775705	2.3978952727983707	12	True
65456	accidents	2.101958157184223	1.0189069333333334	3.1318422466730023	1.8905341229682207	1.0986122886681098	9	True
65459	acclaim	3.351061676784108	2.8687425366666663	6.164558713314611	5.492785496638589	1.791759469228055	7	True
65461	acclaimed	3.2054422903217046	3.299429553764706	7.501588832564697	7.474290510384986	2.833213344056216	9	True
65463	acclimated	11.383756053633988	11.378713	11.383756053633986	11.378713	0.0	10	True
65464	acclimatization	11.185163070447745	11.171595	11.185163070447745	11.171595	0.0	15	True
65465	accolade	16.523609181167558	16.520903	16.523609181167558	16.520903	0.0	8	True
65467	accolades	5.974023212271277	5.8253605	6.158231550127075	6.067442417179245	0.6931471805599453	9	True
65469	accommodate	3.809907756089656	3.810019594090909	5.621875071231259	5.625713746121737	3.091042453358316	11	True
65470	accommodated	4.2996569853833835	4.3112522533333335	6.203177795012313	6.214736498843803	1.0986122886681098	12	True
65471	accommodates	2.0950559044722468	2.0948722	2.0950559044722468	2.0948722	0.0	12	True
65472	accommodating	8.317828573519364	8.319845	8.317828573519364	8.319845	0.0	13	True
65473	accommodation	2.599439098034054	2.0651651	2.857831775690907	2.8028786941696016	1.3862943611198906	13	True
65474	accommodations	3.891333253433307	3.7918214	4.762960159226956	4.617203160120439	1.0986122886681098	14	True
65476	accompagnato	6.519398515578359	5.586418	6.519398515578359	5.586418	0.0	12	True
65477	accompanied	6.325105547477106	6.427961393414634	7.386975442011648	7.55385505798475	3.713572066704308	11	True
65478	accompanies	6.361582204284787	6.446108825	7.339351120032351	7.460686497556743	1.3862943611198906	11	True
65481	accompany	3.468826872156933	3.46364078	3.9595284875041497	3.956990734748628	1.6094379124341003	9	True
65482	accompanying	5.93542664184034	5.947469781818182	6.940211191253986	6.954110773219888	2.3978952727983707	12	True
65483	accomplices	5.223698504269123	5.1584115	5.223698504269123	5.1584115	0.0	11	True
65484	accomplish	3.680914876942552	3.6784610475	5.042298534228244	5.044838092663011	2.0794415416798357	10	True
65486	accomplished	4.586675455319762	4.5764847457142865	6.380933873613928	6.380066445243962	2.6390573296152584	12	True
65489	accomplishment	5.700403483584523	5.53780665	5.701303768674113	5.538397110387601	0.6931471805599453	14	True
65490	accomplishments	2.771018374711275	2.534960575	3.199043407667479	2.812080681247724	1.3862943611198906	15	True
65493	accordance	3.3998782564143766	3.4021630573333335	4.391938131895247	4.394210484472957	2.70805020110221	10	True
65494	according	4.541374946085828	4.725034976216216	5.974767061621501	6.1413739245093435	4.30406509320417	9	True
65497	accordo	1.2416305833030492	1.0929297	1.2416305833030492	1.0929297	0.0	7	True
65498	accords	11.447122578450944	11.463532666666666	12.030150494809972	12.051512030603305	1.0986122886681098	7	True
65499	account	3.2006046565558486	3.17320208911875	4.627169600690702	4.586290508122238	3.871201010907891	7	True
65502	accountability	5.788222432136536	5.6314383	5.788222432136536	5.6314383	0.0	14	True
65505	accountancy	9.324154555812129	9.3254555	11.36385640173129	11.362017897957102	0.6931471805599453	11	True
65507	accountant	6.784269314259291	6.6730095	7.332313749114252	7.252170828739642	0.6931471805599453	10	True
65510	accounted	4.628717826116675	4.671812416666667	6.227748150871138	6.320802097677665	1.791759469228055	9	True
65511	accounting	2.839912752382285	2.81384856575	4.956071950916737	4.886186091232801	2.4849066497880004	10	True
65513	accounts	4.159788605814633	4.118322826	6.5138675778879405	6.453997737753132	3.1354942159291497	8	True
65516	accreditation	3.603120407438837	3.592791975	5.812094911544275	5.796957524269116	0.6931471805599453	13	True
65517	accredited	3.9255826136868563	3.8725377308125	5.916871060069892	5.973949223357799	2.772588722239781	10	True
65519	accrediting	2.702536247961689	2.703007	2.702536247961689	2.703007	0.0	11	True
65520	accrues	6.307653018040583	6.311004	6.307653018040583	6.311004	0.0	7	True
65521	accumbens	0.0805847509764134	0.04396757	0.0805847509764134	0.04396757	0.0	9	True
65522	accumulate	5.681338920971029	5.659471	5.931626869043462	5.920078563326149	0.6931471805599453	10	True
65523	accumulated	6.407609957056014	6.4912314545454555	7.951687573875322	8.040860578147965	2.3978952727983707	11	True
65525	accumulates	8.83316167339217	8.82720325	9.280844496901222	9.271383828284584	0.6931471805599453	11	True
65526	accumulating	7.608126192470081	7.34578215	7.743243732895244	7.5672158832125795	0.6931471805599453	12	True
65527	accumulation	5.567474237352144	5.5526028	7.182259242202032	7.172557962257488	1.791759469228055	12	True
65528	accuracy	2.152029871940613	0.25533393	2.152029871940613	0.25533393	0.0	8	True
65531	accurate	3.369742502691224	3.356342023916667	5.0794043034208265	5.064860508752129	2.4849066497880004	8	True
65534	accurately	6.83657728540129	6.844152945454545	8.350565142814744	8.359491369470941	2.3978952727983707	10	True
65536	accursed	6.79709243029356	6.686617	6.79709243029356	6.686617	0.0	8	True
65537	accusation	3.1331541342660785	2.868513866666667	3.210125171709173	2.8827172533133023	1.0986122886681098	10	True
65539	accusations	5.591920650874575	5.535766422222222	7.037596433260526	7.002868658677944	2.1972245773362196	11	True
65540	accuse	4.613902537047397	4.617048039999999	4.877059228204119	4.880771314096735	1.6094379124341003	6	True
65541	accused	4.5861215241467255	4.599325616365117	5.949398159715738	6.000009920984075	3.7612001156935624	7	True
65544	accuses	5.4515458011999725	5.53189494	5.614955818150159	5.6970507110265	1.6094379124341003	7	True
65545	accusing	6.510870327532757	6.5472285	7.5773808831377	7.615757807190593	1.0986122886681098	8	True
65546	accustomed	5.7596035491248285	5.828713916666666	7.9463274384383284	8.106498035303687	1.791759469228055	10	True
65547	ace	3.9347071923936405	3.7684447333333337	4.764550863424577	4.662942591506359	1.0986122886681098	3	True
65548	aces	4.174859769642353	3.9146807	4.174859769642353	3.9146807	0.0	4	True
65549	acetylcholine	1.2558639023918658	1.2766314	1.2558639023918658	1.2766314	0.0	13	True
65551	achchi	1.8169081900268795	1.8172578	1.8169081900268798	1.8172578	0.0	6	True
65552	achieve	3.8091981519247455	3.811318967567568	4.514940019514199	4.516187433006902	3.6109179126442243	7	True
65554	achieved	5.676249113445313	5.692628691458332	7.020621720722238	7.0504755906405805	3.871201010907891	8	True
65556	achievement	5.188337272068916	4.92731270923077	6.286530218981115	6.308737680903073	2.5649493574615367	11	True
65559	achievements	3.0347476136391074	2.896624801333333	3.6410564553568094	3.443020007522678	2.4849066497880004	12	True
65563	achieving	6.1744803495457745	6.2222599875	6.608935458117827	6.662005613993526	2.0794415416798357	9	True
65565	achilles	11.1775101844687	11.175854	11.1775101844687	11.175854	0.0	8	True
65566	achingly	6.8215223317965865	6.811759	6.8215223317965865	6.811759	0.0	8	True
65567	achondroplasia	12.57280616555363	12.024339	12.57280616555363	12.024339000000001	0.0	14	True
65568	acid	1.2451271123536571	0.9074809083875001	3.6971864720842285	4.419212693631689	2.772588722239781	4	True
65575	acidic	6.588711440563202	5.8768144	6.588711440563201	5.876814400000001	0.0	6	True
65578	acids	0.9358678765594959	0.49189600499999997	1.4160934710760091	1.4541131923671358	1.6094379124341003	5	True
65580	acknowledge	3.991192151666231	3.98576915	5.463903026187345	5.46017922318218	1.791759469228055	11	True
65581	acknowledged	5.092477391687377	5.075172093333333	6.554647405119665	6.595773353127432	2.4849066497880004	12	True
65583	acknowledgement	6.85689851664938	6.4494047	6.85689851664938	6.4494047000000005	0.0	15	True
65585	acknowledges	7.20976470655296	7.4231037749999995	7.293770970208808	7.528042181799414	1.3862943611198906	12	True
65586	acknowledging	7.89238766769995	7.904707575000001	8.554529644474641	8.554076478115556	1.3862943611198906	13	True
65587	acknowledgment	7.723467621952295	7.699986	7.723467621952295	7.699986	0.0	14	True
65588	acorn	9.902098298072817	9.407394	9.902098298072817	9.407394	0.0	5	True
65589	acoustic	5.414449348838793	5.438113033333334	6.889358592599074	6.8862303262241165	2.1972245773362196	8	True
65590	acquaintance	1.9180315942503512	1.8862457	2.704863344948631	2.6470945831267105	0.6931471805599453	12	True
65591	acquaintances	4.791103304286177	4.6829103000000005	5.115224211232028	4.984405349470586	1.0986122886681098	13	True
65592	acquainted	5.603612588456599	5.60326576	6.597916142784239	6.573306490326424	1.6094379124341003	10	True
65595	acquire	4.514847893485179	4.502844708	7.382726699694203	7.327748346809523	2.70805020110221	7	True
65596	acquired	3.856957348011283	3.9014781514808083	5.505474948549002	5.536829194659894	4.59511985013459	8	True
65597	acquires	6.939655347533214	6.9269323	7.413466105295181	7.394437979903141	1.0986122886681098	8	True
65598	acquiring	5.247905779197546	4.8162383822857135	5.9240887497116566	6.171657386459072	1.9459101490553132	9	True
65599	acquisition	5.799769046772361	5.733417747692308	7.831467377532709	7.792980546152478	3.258096538021482	11	True
65603	acquisitions	6.416893006457637	5.974344039999999	8.976937902893162	8.85117218486818	1.791759469228055	12	True
65605	acquit	2.378798326884862	2.3105877	2.406502405994976	2.3272710465664557	0.6931471805599453	6	True
65606	acquittal	1.2951441975310445	1.068886883	1.7602417610982277	2.096986927825832	0.6931471805599453	9	True
65607	acquitted	3.8887973264354514	3.4772827919999996	4.47340289917536	4.3924692624757515	1.6094379124341003	9	True
65609	acre	0.3845361006679012	1.3480105325	0.9857380418252423	3.695696581947031	1.3862943611198906	4	True
65615	acreage	4.902390658855438	4.90963905	5.599446551460441	5.596086122229271	0.6931471805599453	7	True
65616	acres	0.6591888036293146	0.8254771924090908	2.0113160453599757	2.7970483195051097	4.007333185232471	5	True
65622	acrimonious	10.057942567043938	10.050288	10.057942567043938	10.050288	0.0	11	True
65624	acrobatic	4.650276165921241	4.65168285	4.944929227933938	4.943942453037598	0.6931471805599453	9	True
65625	acronym	5.52705220784992	5.507082	5.52705220784992	5.507082	0.0	7	True
65626	across	3.7235039724025256	3.9154984493076923	4.97719987266175	5.229043628743285	5.204006687076795	6	True
65631	acrylic	6.362346188630909	6.2350212	7.432055821828931	7.578115777353519	1.6094379124341003	7	True
65632	act	3.877340864340436	3.7746391278157896	5.659861117539073	5.591015368168794	4.330733340286331	3	True
65636	acted	5.4842282479449445	5.518672553333333	6.515822179357098	6.568429845891322	3.4011973816621555	5	True
65637	acting	4.542276409359939	4.489296200725807	5.699384539277402	5.681929290091933	4.127134385045092	6	True
65640	action	3.1146900308776337	2.9435375075000003	5.586316649007578	5.504366603676059	4.31748811353631	6	True
65645	actionable	13.059553559869528	13.046637	13.05955355986953	13.046637	0.0	10	True
65646	actions	3.9800580918160975	3.792108078181818	5.208916809530859	5.089672853287715	3.4965075614664802	7	True
65649	activate	3.1809541413967963	3.1896153125	3.811610551440633	3.812984340485186	2.0794415416798357	8	True
65651	activated	3.8173589616344543	3.79418505	4.4424401423134725	4.39648719656337	2.0794415416798357	9	True
65652	activates	0.5114235374785494	0.52440743	0.5999244427305569	0.6113399705930593	0.6931471805599453	9	True
65653	activating	6.367444082163274	6.3656454	6.367444082163274	6.3656454	0.0	10	True
65654	activation	2.8024354997706773	2.558182278421053	3.8622448930335946	3.791307319359694	2.9444389791664403	10	True
65659	active	4.236033694359143	4.228973241121495	5.781998852091379	5.8233468751531845	4.672828834461906	6	True
65664	actively	6.934049667201382	6.9665458777777785	7.752983727744326	7.79909146325045	2.8903717578961645	8	True
65665	activeness	11.454039009287952	11.187527	11.454039009287952	11.187527	0.0	10	True
65666	activism	2.886733752093278	2.6749400249999997	4.237393554402919	4.373227920877826	1.3862943611198906	8	True
65669	activist	3.8053740895508477	3.6817146925	5.413792007682409	5.42881758061087	2.4849066497880004	8	True
65674	activists	3.868043974786997	3.4847084	5.373653687068659	5.534358505559087	1.6094379124341003	9	True
65679	activities	3.4444096622742815	3.2152332305944444	5.195372378110757	5.197500379199129	4.499809670330265	10	True
65685	activity	4.053797517194445	3.932065098631579	5.374782945551538	5.383715016851114	4.04305126783455	8	True
65688	actor	3.555648553249079	3.4236352851372547	5.488936764262229	5.483184058061024	3.9318256327243257	5	True
65694	actors	3.7759410089210554	3.543108164411765	5.5994006130339615	5.4803892032003025	2.833213344056216	6	True
65699	actress	3.4584108750277665	3.3691857583333333	5.039183329415261	5.015825107068314	3.1780538303479458	7	True
65702	actresses	1.5038747859653083	1.5022694	1.5038747859653085	1.5022693999999999	0.0	9	True
65704	acts	3.886973117582966	3.921519825085714	5.147106242347485	5.423877303042686	3.5553480614894135	4	True
65708	actual	5.965763707008591	5.9605345575	7.200131097511034	7.193553509468122	3.4657359027997265	6	True
65710	actually	5.398849150952931	5.420653743205128	6.3562058833018344	6.382804968180181	4.356708826689592	8	True
65711	actuarial	7.270216271281242	7.231251	7.270216271281242	7.231251	0.0	9	True
65712	acuity	0.5676895757205783	0.550766325	1.0741314212259099	1.0513155680713708	0.6931471805599453	6	True
65714	acupuncturist	5.308170313248411	4.013378	5.308170313248411	4.013378	0.0	13	True
65715	acute	5.145614200478627	4.928662433333333	6.326017681891555	5.961834654994181	2.1972245773362196	5	True
65717	ad	4.641541880439036	4.7420068882	7.122693165803589	6.994602923369789	2.302585092994046	2	True
65720	adagiis	14.818664848804474	14.417745	14.818664848804474	14.417744999999998	0.0	7	True
65722	adapt	5.349982394161634	5.27071588	6.903473621801944	6.9123396007166145	1.6094379124341003	5	True
65723	adaptability	9.499352045357227	9.419558	9.499352045357227	9.419558	0.0	12	True
65724	adaptation	3.7530421459523495	3.760619295	7.718427906496183	7.851521128019317	3.332204510175204	10	True
65728	adaptations	2.534660264849663	2.7127125	2.534660264849663	2.7127125	0.0	11	True
65729	adapted	3.677700696296857	3.676293480095238	6.549836376551216	6.570224935071226	3.044522437723423	7	True
65730	adapter	7.0858317743986845	6.910229	7.691786746439017	7.448254311809493	0.6931471805599453	7	True
65733	adapting	7.586796463772771	7.5863255	9.38570731966515	9.385823686760146	1.3862943611198906	8	True
65734	adaptive	3.943625004768754	3.9556263224285715	6.684099367217897	6.720666260867184	2.6390573296152584	8	True
65736	adaptor	2.460271909367293	2.4569027	2.460271909367293	2.4569027	0.0	7	True
65737	adapts	9.180221315473318	9.197122	9.187056372804426	9.205312121542914	0.6931471805599453	6	True
65738	adattamento	9.900510348379612	9.833883	9.900510348379612	9.833883	0.0	11	True
65739	add	4.405028773140532	4.395445455172414	5.18216660529384	5.1852071952364405	3.367295829986474	3	True
65742	added	4.328027635215344	4.276629584900901	6.193335803047801	6.248947617398626	4.709530201312334	5	True
65745	adder	8.686559606343508	8.033417	8.686559606343508	8.033417	0.0	5	True
65746	addicted	4.591761122457683	4.4958548333333335	5.964227005535104	6.0242723796560025	1.0986122886681098	8	True
65747	addiction	6.008051976561546	5.7974844	6.008051976561547	5.7974844	0.0	9	True
65748	addictive	3.597208112478256	3.592442	3.597208112478256	3.5924420000000006	0.0	9	True
65749	adding	4.988881459387219	4.958785241304348	6.396672006635429	6.3850065411973524	3.1354942159291497	6	True
65751	addition	3.440963553724126	3.138023379310345	4.667326610365651	4.5283390717151715	4.976733742420574	8	True
65754	additional	4.040691686222347	4.071583090442453	5.488402778658586	5.516756799303787	4.663439094112067	10	True
65755	additionally	9.649209356944388	9.668442166666667	9.666615873768503	9.68387717325703	1.0986122886681098	12	True
65756	additions	4.950052431920388	4.892434558333334	6.42261611882101	6.408164670789178	2.4849066497880004	9	True
65760	address	4.178347683695293	4.119989557345455	6.209205967794183	6.195950904703415	4.007333185232471	7	True
65763	addressed	6.0065770882647485	6.05335906875	7.500189935598209	7.547467640680207	2.772588722239781	9	True
65765	addresses	7.108425302268006	7.040422132000001	9.01704588164204	8.872900665840914	1.6094379124341003	9	True
65766	addressing	6.705659933017159	7.084737975	6.8314184325241385	7.218654049986773	2.0794415416798357	10	True
65767	adds	4.635063956066285	4.5789362076923075	6.788804785920647	6.778626610799749	2.5649493574615367	4	True
65769	adenocarcinoma	3.788474528759252	3.7941744	3.788474528759252	3.7941744	0.0	14	True
65771	adenosine	9.175825357437134	8.572711	9.175825357437134	8.572711	0.0	9	True
65772	adenylyl	2.2771604449953884	2.2596662	2.2771604449953884	2.2596662	0.0	8	True
65773	adept	8.216523122624494	8.217298	8.216523122624494	8.217298	0.0	5	True
65774	adequate	5.115457763366673	5.113428758333334	6.968618800640009	6.96791718376642	2.4849066497880004	8	True
65775	adequately	5.970768883484562	5.97517366	6.499692498260387	6.507875005207017	1.6094379124341003	10	True
65776	adhered	12.926510478369892	12.952652	12.926510478369892	12.952652	0.0	7	True
65777	adherence	4.389977187238401	4.413932633333333	5.2289573156693505	5.224428197308584	1.0986122886681098	9	True
65778	adherent	4.220291949808598	4.1657837	4.313875316577862	4.255599226281906	0.6931471805599453	8	True
65779	adherents	5.158045477764972	4.82121095	5.960743610847716	5.417623181713673	0.6931471805599453	9	True
65780	adipose	1.852323994971812	1.8417085	1.852323994971812	1.8417085	0.0	7	True
65781	adjacent	6.00779065171634	6.01631814137931	7.101034200003432	7.112270074690138	3.367295829986474	8	True
65783	adjoining	5.845826088084972	6.0152493	6.86865756540774	7.335289406944095	1.9459101490553132	9	True
65784	adjourn	2.010623428352119	1.9725327	2.010623428352119	1.9725327	0.0	7	True
65785	adjourned	2.5927175655961037	2.3939444500000002	2.752279202278411	2.491484751057371	0.6931471805599453	9	True
65787	adjourns	3.276882210377759	2.7632254333333335	3.530625761554466	3.104258218497976	1.0986122886681098	8	True
65789	adjunct	5.65516759136226	5.64906356	6.591457521192819	6.5852192908427005	1.6094379124341003	7	True
65790	adjust	5.275256988970796	5.259756685714286	6.313856886785539	6.301948565875053	1.9459101490553132	6	True
65791	adjustable	11.916653759777546	11.865042	11.916653759777546	11.865042	0.0	10	True
65792	adjusted	7.042894747869771	7.026125	8.140131293395141	8.129877356424878	1.791759469228055	8	True
65793	adjusters	5.488523532636464	5.477924	5.488523532636464	5.477924	0.0	9	True
65794	adjusting	8.070661408128217	8.070982	8.070661408128217	8.070982	0.0	9	True
65795	adjustment	3.963523107697256	3.9596661	5.370216958487268	5.368718148537134	0.6931471805599453	10	True
65797	adjustments	4.569503279402852	4.0860693	4.7854376030900125	4.155278837673307	0.6931471805599453	11	True
65799	adjutant	4.740537968626995	3.71391405	7.075900005242567	6.338558403906511	0.6931471805599453	8	True
65801	adjuvant	1.6171057074097916	1.6142648	2.9786708466466916	2.9763461000609066	0.6931471805599453	8	True
65802	admin	8.765848457813263	8.339106	8.765848457813263	8.339106	0.0	5	True
65803	administer	3.805992004228756	3.7930557	3.81026392089623	3.7968585870668283	0.6931471805599453	10	True
65804	administered	4.241714922118111	4.1638064405333335	5.4976032017013114	5.526898278618236	2.70805020110221	12	True
65805	administering	5.539712242927635	5.5394185675	8.39976846132978	8.398400612208345	1.3862943611198906	13	True
65806	administers	6.2822459586459445	6.399872328571428	8.643340458566106	8.893026568906476	1.9459101490553132	11	True
65807	administrated	11.081419604131952	11.08082	11.081419604131952	11.08082	0.0	13	True
65808	administration	3.9810417697188676	3.66331639252	5.783489617224583	5.67372582740733	3.912023005428146	14	True
65814	administrative	4.208845723028692	4.205486884857143	6.668435395496038	6.658632509695446	3.7376696182833684	14	True
65815	administratively	4.640866260393523	4.639587182	10.647862314058969	10.647933348961821	1.0986122886681098	16	True
65816	administrator	4.169407827837858	3.89337235	4.67292766793051	4.622703112691284	2.0794415416798357	13	True
65818	administrators	8.384697273932398	8.05581004	10.306141480542639	9.60663031739828	1.6094379124341003	14	True
65820	administred	15.8547999401344	15.861074	15.8547999401344	15.861074	0.0	11	True
65821	admirable	4.945501231821254	4.93994145	5.9345606826830055	5.924795984880469	0.6931471805599453	9	True
65823	admirably	7.373575606776285	6.95218	7.610143624669304	7.3792037867870235	0.6931471805599453	9	True
65824	admiral	2.2420908969839957	2.26358660425	8.827341571909995	7.279157908755487	1.3862943611198906	7	True
65825	admiralty	7.125771678554884	6.5846978	7.741228666214544	7.625329367649565	0.6931471805599453	9	True
65826	admiration	4.8993085495894775	4.7478689916666665	7.0069293668989605	7.096520512247104	1.791759469228055	10	True
65827	admired	4.47365773213096	4.469067142857143	5.491602045541982	5.496523899363769	1.9459101490553132	7	True
65830	admirer	2.3941682809789198	2.345579474	2.7756089129074404	2.782734716864792	1.6094379124341003	7	True
65831	admires	8.372458276106045	8.452288	8.372458276106045	8.452288	0.0	7	True
65832	admiring	7.127367220149608	7.1476334999999995	7.975747583832344	7.979365335464179	0.6931471805599453	8	True
65833	admissibility	2.6612436822615564	2.6610847	2.6612436822615564	2.6610847	0.0	13	True
65834	admission	5.902780144863452	5.8573547325	8.085108953457924	8.087093543710703	2.4849066497880004	9	True
65836	admissions	5.552105012902757	5.53028965	6.527219066280351	6.491234137807419	0.6931471805599453	10	True
65837	admit	5.4725659957912285	5.451520655	7.656052756714127	7.6626046773548415	1.791759469228055	5	True
65839	admits	5.413754183693197	5.4729883363636365	5.738532754738536	5.821292932006984	2.3978952727983707	6	True
